2	1
3	1.65306
4	2
5	2.40816
6	2.71429
7	2.73469
8	3
9	3.14286
10	3.40816
11	3.57143
12	3.69388
13	3.7551
14	3.83673
15	4
16	4
17	4.14286
18	4.20408
19	4.2449
20	4.42857
21	4.38776
22	4.59184
23	4.57143
24	4.67347
25	4.77551
26	4.85714
27	4.89796
28	4.77551
29	4.87755
30	4.89796
31	4.97959
32	5
33	5.04082
34	5.14286
35	5.20408
36	5.16327
37	5.16327
38	5.28571
39	5.2449
40	5.42857
41	5.4898
42	5.46939
43	5.4898
44	5.53061
45	5.67347
46	5.63265
47	5.55102
48	5.65306
49	5.61224
50	5.5102
51	5.87755
52	5.81633
53	5.71429
54	5.89796
55	5.87755
56	5.91837
57	5.91837
58	5.79592
59	5.91837
60	5.93878
61	5.93878
62	5.93878
63	6
64	6
65	6.04082
66	6
67	6.10204
68	6.22449
69	6.12245
70	6.22449
71	6.12245
72	6.34694
73	6.30612
74	6.2449
75	6.2449
76	6.30612
77	6.36735
78	6.30612
79	6.34694
80	6.40816
81	6.30612
82	6.44898
83	6.38776
84	6.42857
85	6.38776
86	6.59184
87	6.34694
88	6.61224
89	6.61224
90	6.57143
91	6.61224
92	6.69388
93	6.55102
94	6.65306
95	6.77551
96	6.7551
97	6.67347
98	6.65306
99	6.69388
100	6.63265
101	6.61224
102	6.83673
103	6.73469
104	6.67347
105	6.81633
106	6.85714
107	6.71429
108	6.87755
109	6.85714
110	6.77551
111	6.91837
112	6.89796
113	6.83673
114	6.87755
115	6.85714
116	6.85714
117	6.81633
118	6.83673
119	6.95918
120	6.89796
121	6.93878
122	6.91837
123	6.97959
124	6.95918
125	6.93878
126	7
127	6.97959
128	7
129	7
130	7
131	7.02041
132	7.06122
133	7.04082
134	7.10204
135	7.10204
136	7.08163
137	7.20408
138	7.16327
139	7.20408
140	7.18367
141	7.10204
142	7.18367
143	7.36735
144	7.14286
145	7.22449
146	7.30612
147	7.30612
148	7.38776
149	7.2449
150	7.20408
151	7.42857
152	7.22449
153	7.36735
154	7.4898
155	7.28571
156	7.28571
157	7.44898
158	7.40816
159	7.44898
160	7.42857
161	7.53061
162	7.38776
163	7.18367
164	7.42857
165	7.36735
166	7.34694
167	7.38776
168	7.44898
169	7.42857
170	7.36735
171	7.46939
172	7.46939
173	7.46939
174	7.53061
175	7.57143
176	7.32653
177	7.61224
178	7.59184
179	7.59184
180	7.59184
181	7.63265
182	7.61224
183	7.5102
184	7.67347
185	7.5102
186	7.57143
187	7.53061
188	7.53061
189	7.44898
190	7.71429
191	7.46939
192	7.73469
193	7.73469
194	7.69388
195	7.79592
196	7.67347
197	7.63265
198	7.55102
199	7.71429
200	7.79592
201	7.65306
202	7.53061
203	7.65306
204	7.71429
205	7.63265
206	7.73469
207	7.79592
208	7.79592
209	7.83673
210	7.79592
211	7.85714
212	7.69388
213	7.67347
214	7.77551
215	7.63265
216	7.85714
217	7.7551
218	7.7551
219	7.87755
220	7.69388
221	7.87755
222	7.73469
223	7.81633
224	7.91837
225	7.87755
226	7.83673
227	7.81633
228	7.83673
229	7.85714
230	7.87755
231	7.89796
232	7.77551
233	7.85714
234	7.93878
235	7.93878
236	7.87755
237	7.93878
238	7.91837
239	7.87755
240	7.95918
241	7.91837
242	7.93878
243	7.93878
244	7.95918
245	7.93878
246	7.91837
247	7.93878
248	7.97959
249	7.95918
250	7.97959
251	8
252	7.97959
253	8
254	7.97959
255	8
256	8
257	8.04082
258	8
259	8.06122
260	8.04082
261	8.02041
262	8.06122
263	8.06122
264	8.06122
265	8.02041
266	8.04082
267	8.06122
268	8.12245
269	8.10204
270	8.16327
271	8.08163
272	8.06122
273	8.20408
274	8.18367
275	8.16327
276	8.10204
277	8.10204
278	8.18367
279	8.14286
280	8.2449
281	8.14286
282	8.16327
283	8.14286
284	8.12245
285	8.22449
286	8.18367
287	8.20408
288	8.2449
289	8.18367
290	8.32653
291	8.12245
292	8.22449
293	8.14286
294	8.26531
295	8.20408
296	8.36735
297	8.2449
298	8.20408
299	8.34694
300	8.16327
301	8.22449
302	8.28571
303	8.32653
304	8.32653
305	8.30612
306	8.26531
307	8.28571
308	8.28571
309	8.26531
310	8.28571
311	8.22449
312	8.34694
313	8.36735
314	8.26531
315	8.28571
316	8.32653
317	8.32653
318	8.38776
319	8.20408
320	8.34694
321	8.42857
322	8.30612
323	8.36735
324	8.40816
325	8.34694
326	8.46939
327	8.5102
328	8.34694
329	8.40816
330	8.38776
331	8.46939
332	8.5102
333	8.40816
334	8.5102
335	8.53061
336	8.38776
337	8.46939
338	8.34694
339	8.40816
340	8.38776
341	8.34694
342	8.44898
343	8.46939
344	8.61224
345	8.59184
346	8.53061
347	8.44898
348	8.34694
349	8.42857
350	8.44898
351	8.55102
352	8.55102
353	8.42857
354	8.4898
355	8.46939
356	8.55102
357	8.61224
358	8.65306
359	8.4898
360	8.55102
361	8.55102
362	8.57143
363	8.4898
364	8.55102
365	8.5102
366	8.57143
367	8.61224
368	8.59184
369	8.63265
370	8.42857
371	8.69388
372	8.53061
373	8.59184
374	8.59184
375	8.65306
376	8.53061
377	8.57143
378	8.61224
379	8.63265
380	8.57143
381	8.59184
382	8.65306
383	8.65306
384	8.53061
385	8.57143
386	8.67347
387	8.7551
388	8.63265
389	8.44898
390	8.61224
391	8.63265
392	8.65306
393	8.61224
394	8.69388
395	8.69388
396	8.69388
397	8.71429
398	8.59184
399	8.59184
400	8.71429
401	8.65306
402	8.73469
403	8.55102
404	8.71429
405	8.69388
406	8.71429
407	8.55102
408	8.69388
409	8.71429
410	8.79592
411	8.73469
412	8.69388
413	8.71429
414	8.71429
415	8.69388
416	8.67347
417	8.83673
418	8.7551
419	8.73469
420	8.65306
421	8.7551
422	8.67347
423	8.69388
424	8.67347
425	8.73469
426	8.55102
427	8.77551
428	8.79592
429	8.7551
430	8.71429
431	8.91837
432	8.81633
433	8.7551
434	8.71429
435	8.7551
436	8.83673
437	8.79592
438	8.77551
439	8.79592
440	8.85714
441	8.81633
442	8.73469
443	8.83673
444	8.83673
445	8.79592
446	8.83673
447	8.89796
448	8.89796
449	8.81633
450	8.83673
451	8.79592
452	8.93878
453	8.89796
454	8.85714
455	8.77551
456	8.73469
457	8.79592
458	8.91837
459	8.85714
460	8.87755
461	8.89796
462	8.97959
463	8.91837
464	8.87755
465	8.83673
466	8.87755
467	8.93878
468	8.77551
469	8.91837
470	8.83673
471	8.87755
472	8.81633
473	8.85714
474	8.97959
475	8.89796
476	8.89796
477	8.79592
478	8.93878
479	8.91837
480	8.97959
481	8.87755
482	8.95918
483	8.87755
484	8.93878
485	8.91837
486	8.89796
487	8.95918
488	8.91837
489	8.97959
490	9
491	8.91837
492	9
493	8.89796
494	8.95918
