2	1
3	1.61224
4	2
5	2.36735
6	2.77551
7	2.85714
8	3
9	3.20408
10	3.26531
11	3.53061
12	3.67347
13	3.7551
14	3.87755
15	3.89796
16	4
17	4.06122
18	4.12245
19	4.30612
20	4.36735
21	4.5102
22	4.40816
23	4.63265
24	4.85714
25	4.67347
26	4.7551
27	4.91837
28	4.91837
29	4.85714
30	4.97959
31	4.95918
32	5
33	5.08163
34	5.10204
35	5.14286
36	5.16327
37	5.30612
38	5.34694
39	5.32653
40	5.4898
41	5.53061
42	5.36735
43	5.5102
44	5.44898
45	5.38776
46	5.59184
47	5.67347
48	5.69388
49	5.71429
50	5.67347
51	5.71429
52	5.81633
53	5.77551
54	5.79592
55	5.81633
56	5.85714
57	5.71429
58	5.89796
59	5.87755
60	5.89796
61	5.95918
62	5.97959
63	5.97959
64	6
65	6.02041
66	6.04082
67	6.10204
68	6.12245
69	6.18367
70	6.10204
71	6.20408
72	6.28571
73	6.20408
74	6.26531
75	6.28571
76	6.30612
77	6.53061
78	6.4898
79	6.32653
80	6.32653
81	6.40816
82	6.38776
83	6.40816
84	6.4898
85	6.42857
86	6.55102
87	6.57143
88	6.57143
89	6.57143
90	6.63265
91	6.63265
92	6.57143
93	6.67347
94	6.63265
95	6.67347
96	6.59184
97	6.61224
98	6.71429
99	6.73469
100	6.65306
101	6.7551
102	6.67347
103	6.61224
104	6.73469
105	6.81633
106	6.77551
107	6.81633
108	6.83673
109	6.7551
110	6.77551
111	6.91837
112	6.81633
113	6.89796
114	6.91837
115	6.89796
116	6.93878
117	6.89796
118	6.83673
119	6.93878
120	6.89796
121	6.91837
122	6.91837
123	6.93878
124	7
125	6.97959
126	6.97959
127	6.97959
128	7
129	7.02041
130	7.04082
131	7.04082
132	7.04082
133	7.08163
134	7.10204
135	7.06122
136	7.02041
137	7.10204
138	7.20408
139	7.14286
140	7.10204
141	7.16327
142	7.18367
143	7.16327
144	7.22449
145	7.2449
146	7.14286
147	7.34694
148	7.26531
149	7.28571
150	7.20408
151	7.28571
152	7.32653
153	7.40816
154	7.36735
155	7.26531
156	7.30612
157	7.34694
158	7.42857
159	7.34694
160	7.30612
161	7.38776
162	7.42857
163	7.5102
164	7.38776
165	7.40816
166	7.40816
167	7.36735
168	7.34694
169	7.53061
170	7.44898
171	7.5102
172	7.5102
173	7.55102
174	7.53061
175	7.53061
176	7.55102
177	7.46939
178	7.42857
179	7.59184
180	7.57143
181	7.5102
182	7.63265
183	7.46939
184	7.40816
185	7.57143
186	7.65306
187	7.71429
188	7.67347
189	7.65306
190	7.57143
191	7.67347
192	7.65306
193	7.63265
194	7.71429
195	7.73469
196	7.73469
197	7.63265
198	7.55102
199	7.69388
200	7.67347
201	7.7551
202	7.69388
203	7.79592
204	7.61224
205	7.69388
206	7.7551
207	7.77551
208	7.7551
209	7.83673
210	7.77551
211	7.79592
212	7.81633
213	7.83673
214	7.83673
215	7.81633
216	7.81633
217	7.85714
218	7.73469
219	7.73469
220	7.81633
221	7.87755
222	7.81633
223	7.79592
224	7.83673
225	7.81633
226	7.85714
227	7.81633
228	7.93878
